"electric field:0","electric field:1","electric field:2","potential","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.51116,-1.23792,-39525.1,39802,1,1,1.00694,0,2.4,-1.52306
1.56908,-1.36129,-39525.1,40002,1,1,1.012,0,2.4,-1.518
1.627,-1.48467,-39525.1,40202,1,1,1.01706,0,2.4,-1.51294
1.66302,-1.65485,-39525.1,40402,1,1,1.02212,0,2.4,-1.50788
1.67381,-1.879,-39525.1,40602,1,1,1.02718,0,2.4,-1.50282
1.68479,-2.06833,-39525.1,40802,1,1,1.03224,0,2.4,-1.49776
1.69685,-2.06012,-39525.1,41002,1,1,1.0373,0,2.4,-1.4927
1.70335,-2.05761,-39525,41202,1,1,1.04236,0,2.4,-1.48764
1.65531,-2.11111,-39525,41402,1,1,1.04742,0,2.4,-1.48258
1.60791,-2.12802,-39525,41602,1,1,1.05248,0,2.4,-1.47752
1.57964,-2.12194,-39524.9,41802,1,1,1.05754,0,2.4,-1.47246
1.57962,-2.12522,-39524.9,42002,1,1,1.0626,0,2.4,-1.4674
1.5796,-2.12851,-39524.9,42202,1,1,1.06766,0,2.4,-1.46234
1.57958,-2.13179,-39524.8,42402,1,1,1.07272,0,2.4,-1.45728
1.57955,-2.13507,-39524.8,42602,1,1,1.07778,0,2.4,-1.45222
1.57953,-2.13836,-39524.8,42802,1,1,1.08284,0,2.4,-1.44716
1.57951,-2.14164,-39524.7,43002,1,1,1.0879,0,2.4,-1.4421
1.57949,-2.14492,-39524.7,43202,1,1,1.09296,0,2.4,-1.43704
1.57947,-2.14821,-39524.7,43402,1,1,1.09802,0,2.4,-1.43198
1.57944,-2.15149,-39524.6,43602,1,1,1.10308,0,2.4,-1.42692
1.58978,-2.14798,-39524.6,43802,1,1,1.10814,0,2.4,-1.42186
1.6114,-2.13708,-39524.5,44002,1,1,1.1132,0,2.4,-1.4168
1.63302,-2.12618,-39524.5,44202,1,1,1.11826,0,2.4,-1.41174
1.62514,-2.11504,-39524.5,44402,1,1,1.12332,0,2.4,-1.40668
1.5897,-2.10369,-39524.5,44601.9,1,1,1.12838,0,2.4,-1.40162
1.55453,-2.09239,-39524.5,44801.9,1,1,1.13344,0,2.4,-1.39656
1.52084,-2.0813,-39524.5,45001.9,1,1,1.1385,0,2.4,-1.3915
1.48714,-2.07021,-39524.4,45201.9,1,1,1.14356,0,2.4,-1.38644
1.45345,-2.05912,-39524.4,45401.9,1,1,1.14862,0,2.4,-1.38138
1.41975,-2.04802,-39524.4,45601.9,1,1,1.15368,0,2.4,-1.37632
1.38606,-2.03693,-39524.4,45801.9,1,1,1.15874,0,2.4,-1.37126
1.35236,-2.02584,-39524.3,46001.9,1,1,1.1638,0,2.4,-1.3662
1.31867,-2.01475,-39524.3,46201.9,1,1,1.16886,0,2.4,-1.36114
